Regions/Towns,Regions/Towns,,Regions/Suburbs and Pcodes,Regions/Suburbs and Pcodes,Regions/Suburbs and Pcodes,,Regions/LGA,Regions/LGA,Regions/LGA,,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,,Regions/2006 ABS Bdy,Regions/2006 ABS Bdy,Regions/2006 ABS Bdy,Regions/2006 ABS Bdy,,Regions/2001 ABS Bdy,Regions/2001 ABS Bdy,Regions/2001 ABS Bdy,Regions/2001 ABS Bdy
SA Government Region,Town,,SA Government Region,Suburb,Postcode,,SA Government Region,Short LGA name,Full LGA name,,SA Government Region,GCC name 2016,GCC code 2016,SA4 name 2016,SA4 code 2016,SA3 name 2016,SA3 Code 2016,SA2 name 2016,SA2 code 2016,SA1 code 2016,,SA Government Region,SA4 code 2011,SA3 name 2011,SA3 Code 2011,SA2 name 2011,SA2 code 2011,SA1 code 2011,,SA Government Region,Statistical Local Area - name,Statistical Local Area - code,CD code,,SA Government Region,Statistical Local Area - name,Statistical Local Area - code,CD code
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108407,,Southern Adelaide,403,Onkaparinga,40304,Woodcroft,403041089,40304108918,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108408,,Southern Adelaide,403,Onkaparinga,40304,Woodcroft,403041089,40304108919,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108409,,Southern Adelaide,403,Onkaparinga,40304,Woodcroft,403041089,40304108920,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108410,,Southern Adelaide,403,Onkaparinga,40304,Woodcroft,403041089,40304108921,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108411,,Southern Adelaide,403,Onkaparinga,40304,Woodcroft,403041089,40304108922,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108412,,Southern Adelaide,403,Onkaparinga,40304,Woodcroft,403041089,40304108923,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108413,,Southern Adelaide,403,Onkaparinga,40304,Woodcroft,403041089,40304108924,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108414,,Southern Adelaide,403,Onkaparinga,40304,Woodcroft,403041089,40304108925,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108415,,Southern Adelaide,403,Onkaparinga,40304,Woodcroft,403041089,40304108926,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108416,,Southern Adelaide,403,Onkaparinga,40304,Woodcroft,403041089,40304108927,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108417,,Southern Adelaide,403,Onkaparinga,40304,Woodcroft,403041089,40304108928,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108418,,Southern Adelaide,404,West Torrens,40403,Plympton,404031107,40403110706,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108419,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109001,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108420,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109002,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108421,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109003,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108422,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109004,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108423,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109005,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108424,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109006,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108425,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109007,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108426,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109008,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108427,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109009,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108428,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109010,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108429,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109011,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108430,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109012,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108431,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109013,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108432,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109014,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108433,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109015,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - East,403041084,40304108434,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109016,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108501,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109017,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108502,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109018,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108503,,Western Adelaide,404,Charles Sturt,40401,Beverley,404011090,40401109019,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108504,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109101,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108505,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109102,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108506,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109103,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108507,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109104,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108508,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109105,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108509,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109106,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108510,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109107,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108511,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109108,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108512,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109109,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108513,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109110,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108514,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109111,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108515,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109112,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108516,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109113,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108517,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109114,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108518,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109115,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108519,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109116,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108520,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109117,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108521,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109118,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108522,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109119,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Morphett Vale - West,403041085,40304108523,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109120,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108601,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109121,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108602,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109122,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108603,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109123,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108604,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109124,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108605,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109125,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108606,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109126,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108607,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109127,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108608,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109128,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108609,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109129,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108610,,Western Adelaide,404,Charles Sturt,40401,Flinders Park,404011091,40401109130,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108611,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109201,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108612,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109202,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108613,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109203,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108614,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109204,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108615,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109205,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108616,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109206,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108617,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109207,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108618,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109208,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108619,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109209,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108620,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109210,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108621,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109211,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Reynella,403041086,40304108622,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109212,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108701,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109213,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108702,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109214,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108704,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109215,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108705,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109216,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108706,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109217,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108707,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109218,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108708,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109219,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108709,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109220,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108710,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109221,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108711,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109222,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108712,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109223,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108713,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109224,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108714,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109225,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108715,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109226,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108716,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109227,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108718,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109228,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108719,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109229,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108720,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109230,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108721,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109231,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108722,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109232,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108723,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109233,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108724,,Western Adelaide,404,Charles Sturt,40401,Henley Beach,404011092,40401109234,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108725,,Western Adelaide,404,Charles Sturt,40401,Hindmarsh - Brompton,404011093,40401109301,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108726,,Western Adelaide,404,Charles Sturt,40401,Hindmarsh - Brompton,404011093,40401109302,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108727,,Western Adelaide,404,Charles Sturt,40401,Hindmarsh - Brompton,404011093,40401109303,,,,,,,,,,
,,,,,,,,,,,Southern Adelaide,Greater Adelaide,4GADE,Adelaide - South,403,Onkaparinga,40304,Seaford (SA),403041087,40304108728,,Western Adelaide,404,Charles Sturt,40401,Hindmarsh - Brompton,404011093,40401109304,,,,,,,,,,
